748.84	52.21
749.317	58.2268
749.794	56.2436
750.273	52.2604
750.75	58.2771
751.227	52.2939
751.703	56.3107
752.182	64.3275
752.659	54.3443
753.135	40.3611
753.612	60.3779
754.089	52.3946
754.567	58.4114
755.044	52.4282
755.521	42.445
755.997	62.4618
756.474	58.4786
756.952	52.4954
757.429	60.5121
757.905	62.5289
758.381	52.5457
758.858	66.5625
759.334	56.5793
759.813	56.5961
760.289	60.6128
760.765	60.6296
761.241	68.6464
761.718	54.6632
762.194	50.68
762.67	70.6968
763.148	56.7136
763.624	54.7303
764.1	66.7471
764.576	56.7639
765.053	56.7807
765.529	54.7975
766.005	50.8143
766.481	56.8311
766.957	60.8478
767.432	64.8646
767.908	58.8814
768.384	60.8982
768.86	58.915
769.336	70.9318
769.812	56.9485
770.29	54.9653
770.765	56.9821
771.241	48.9989
771.717	53.0157
772.193	69.0325
772.668	61.0493
773.144	61.066
773.619	71.0828
774.095	57.0996
774.569	75.1164
775.044	59.1332
775.52	53.15
775.995	67.1668
776.471	57.1835
776.946	63.2003
777.421	67.2171
777.897	55.2339
778.372	55.2507
778.848	67.2675
779.323	71.2842
779.798	67.301
780.273	63.3178
780.749	69.3346
781.224	63.3514
781.697	63.3682
782.172	59.385
782.647	67.4017
783.122	59.4185
783.598	57.4353
784.073	71.4521
784.548	65.4689
785.023	65.4857
785.496	65.5024
785.971	69.5192
786.446	71.536
786.92	67.5528
787.395	55.5696
787.868	65.5864
788.343	65.6032
788.818	69.6199
789.293	73.6367
789.767	51.6535
790.24	67.6703
790.715	77.6871
791.19	55.7039
791.664	51.7206
792.139	77.7374
792.612	61.7542
793.086	71.771
793.561	65.7878
794.035	59.8046
794.508	69.8214
794.982	69.8382
795.457	73.8549
795.931	71.8717
796.404	63.8885
796.878	71.9053
797.352	63.9221
797.825	51.9389
798.299	71.9556
798.773	67.9724
799.246	69.9892
799.72	64.006
800.194	72.0228
800.666	78.0396
801.14	76.0563
801.615	66.0731
802.087	76.0899
802.561	74.1067
803.035	70.1235
803.507	74.1403
803.981	76.1571
804.453	74.1738
804.927	74.1906
805.401	70.2074
805.873	78.2242
806.347	68.241
806.818	82.2578
807.292	70.2746
807.766	76.2913
808.238	72.3081
808.712	78.3249
809.183	82.3417
809.657	68.3585
810.129	78.3753
810.603	72.3921
811.076	86.4088
811.548	70.4256
812.021	82.4424
812.493	82.4592
812.967	80.476
813.438	80.4928
813.912	74.5095
814.383	78.5263
814.857	80.5431
815.328	88.5599
815.801	88.5767
816.273	76.5935
816.746	90.6102
